,text,vid,bid,uid,ppl,idf,idf_avg,cross_score,iliad_ppl
5865,ἀλλὰ μάλα σκύλλης σκοπέλῳ πεπλημένος ὦκα,108,12,12.108,1156388.9406695554,5.3581965532223625,7.620883816169769,149252.99912053382,150779.03572705595
5866,νῆα παρὲξ ἐλάαν ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν,109,12,12.109,4605.458756421265,4.649049031315976,7.092158182715482,3375.6384877318014,4322.677412680771
5867,ἓξ ἑτάρους ἐν νηὶ ποθήμεναι ἢ ἅμα πάντας,110,12,12.11,38775.47131552942,3.9832567342053977,6.992267988149885,313442.04070917086,314668.8860409346
5868,ὣς ἔφατ᾽ αὐτὰρ ἐγώ μιν ἀμειβόμενος προσέειπον,111,12,12.111,90.40489596539926,4.121225831181414,5.603761722793038,1337.8825867041812,1427.219546598933
5869,εἰ δ᾽ ἄγε δή μοι τοῦτο θεά νημερτὲς ἐνίσπες,112,12,12.112,2800.4477876687647,4.347182323872239,6.421109540890452,5725.256427090974,6325.401768599498
5870,εἴ πως τὴν ὀλοὴν μὲν ὑπεκπροφύγοιμι χάρυβδιν,113,12,12.113,10730.625803442133,3.8491137831070192,6.97606847648518,132025.35954816695,132676.1990772754
5871,τὴν δέ κ᾽ ἀμυναίμην ὅτε μοι σίνοιτό γ᾽ ἑταίρους,114,12,12.114,10831.514549535146,4.089886860988695,6.3609797971157365,100741.54917932085,102267.72446405726
5872,ὣς ἐφάμην  ἡ δ᾽ αὐτίκ᾽ ἀμείβετο δῖα θεάων,115,12,12.115,228.58026982614132,4.121225831181414,6.421143994405122,23780.4130539509,23991.430779635877
5873,σχέτλιε καὶ δὴ αὖ τοι πολεμήια ἔργα μέμηλε,116,12,12.116,85983.99437941813,2.7433941439802574,6.432145929202384,36074.94206554203,37805.99294068123
5874,καὶ πόνος οὐδὲ θεοῖσιν ὑπείξεαι ἀθανάτοισιν,117,12,12.117,10510.75632034865,2.7433941439802574,6.9754471247699215,4898.813719634938,5934.653539075827
5875,ἡ δέ τοι οὐ θνητή ἀλλ᾽ ἀθάνατον κακόν ἐστι,118,12,12.118,29406.678576431786,4.089886860988695,6.425960243048664,100528.46316469321,101905.11555513712
5876,δεινόν τ᾽ ἀργαλέον τε καὶ ἄγριον οὐδὲ μαχητόν,119,12,12.119,2387.5968789600383,2.7433941439802574,6.720752626182763,8187.827196839662,8962.089350705446
5877,οὐδέ τις ἔστ᾽ ἀλκή φυγέειν κάρτιστον ἀπ᾽ αὐτῆς,120,12,12.12,50198.02550478149,4.880160752279362,7.5794364625031445,5746.9797067417185,7113.770289868388
5878,ἢν γὰρ δηθύνῃσθα κορυσσόμενος παρὰ πέτρῃ,121,12,12.121,187955.2285029465,4.370936409880346,7.858150293552671,30260.808472544722,32052.615082460277
5879,δείδω μή σ᾽ ἐξαῦτις ἐφορμηθεῖσα κίχῃσι,122,12,12.122,64730.445465625075,5.459979247532305,8.424964701097887,41597.986671662045,44137.15701636839
5880,τόσσῃσιν κεφαλῇσι τόσους δ᾽ ἐκ φῶτας ἕληται,123,12,12.123,128656.91254547736,4.9944498986814905,8.739701676320285,18755.39364880317,22015.905474376315
5881,ἀλλὰ μάλα σφοδρῶς ἐλάαν βωστρεῖν δὲ κράταιιν,124,12,12.124,29608523.251312353,3.369880411378481,7.3517581317898175,7211359.846619902,7212527.80480607
5882,μητέρα τῆς σκύλλης  ἥ μιν τέκε πῆμα βροτοῖσιν,125,12,12.125,24850.035198854985,4.671521887168035,7.416980531613903,27224.06163654808,28292.353534884205
5883,ἥ μιν ἔπειτ᾽ ἀποπαύσει ἐς ὕστερον ὁρμηθῆναι,126,12,12.126,8956.965129573877,4.671521887168035,7.344127449024178,2716.2165654537416,4463.8350875266015
5884,θρινακίην δ᾽ ἐς νῆσον ἀφίξεαι ἔνθα δὲ πολλαὶ,127,12,12.127,8980.716374602403,3.369880411378481,6.778109099205872,386092.6871114028,386986.7667994337
5885,βόσκοντ᾽ ἠελίοιο βόες καὶ ἴφια μῆλα,128,12,12.128,5379.828309628799,2.7433941439802574,7.084881800423709,3405.732649122422,4466.941162086963
5886,ἑπτὰ βοῶν ἀγέλαι τόσα δ᾽ οἰῶν πώεα καλά,129,12,12.129,15604.617001519144,7.069417159966405,8.185034780008136,27455.126544877072,30211.75810150852
5887,πεντήκοντα δ᾽ ἕκαστα  γόνος δ᾽ οὐ γίγνεται αὐτῶν,130,12,12.13,7693.694974128336,4.876168731009825,7.370925074212846,3854.3984907856584,4831.535761109966
5888,οὐδέ ποτε φθινύθουσι θεαὶ δ᾽ ἐπιποιμένες εἰσίν,131,12,12.131,25525.697092232152,5.231137675103457,8.075286733379768,12235.327205382357,14277.042214975774
5889,νύμφαι ἐυπλόκαμοι φαέθουσά τε λαμπετίη τε,132,12,12.132,196464.12676575946,3.6025658080828133,7.3745450175440395,688419.6329061602,690520.4438735896
5890,ἃς τέκεν ἠελίῳ ὑπερίονι δῖα νέαιρα,133,12,12.133,631164.378902492,6.572980273652514,8.483870853947058,1300914.209392068,1306682.2785978494
5891,τὰς μὲν ἄρα θρέψασα τεκοῦσά τε πότνια μήτηρ,134,12,12.134,46520.51944999146,3.6025658080828133,6.602561376334659,1442.356169964936,3008.021321673774
5892,θρινακίην ἐς νῆσον ἀπῴκισε τηλόθι ναίειν,135,12,12.135,79969.79906374497,4.694511405392733,8.218739721312392,1703456.2291670677,1704426.590439291
5893,μῆλα φυλασσέμεναι πατρώια καὶ ἕλικας βοῦς,136,12,12.136,3933.0997396795574,2.7433941439802574,7.365272580964074,3762.8937244021586,4970.27078240913
5894,τὰς εἰ μέν κ᾽ ἀσινέας ἐάᾳς νόστου τε μέδηαι,137,12,12.137,2667.6479405366204,3.6025658080828133,7.188830327498479,4119551.455975693,4121111.4288926185
5895,ἦ τ᾽ ἂν ἔτ᾽ εἰς ἰθάκην κακά περ πάσχοντες ἵκοισθε,138,12,12.138,1750.1415865255774,5.144126298113828,6.906446028641879,169044.79282053708,169859.55878577166
5896,εἰ δέ κε σίνηαι τότε τοι τεκμαίρομ᾽ ὄλεθρον,139,12,12.139,1970.3503122941788,4.089886860988695,6.305398099075629,111215.49109721194,112229.01759022342
5897,νηί τε καὶ ἑτάροις αὐτὸς δ᾽ εἴ πέρ κεν ἀλύξῃς,140,12,12.14,1323.1229128088244,2.7433941439802574,6.283889182996751,39836.73808672517,40809.26594661612
5898,ὀψὲ κακῶς νεῖαι ὀλέσας ἄπο πάντας ἑταίρους,141,12,12.141,835.8129222599736,6.32408422623589,7.704662308495614,147575.9541291262,148094.9031707399
5899,ὣς ἔφατ᾽ αὐτίκα δὲ χρυσόθρονος ἤλυθεν ἠώς,142,12,12.142,496.34803419926095,3.369880411378481,6.094819517090947,1847.8229189382641,2293.8601713047983
5900,ἡ μὲν ἔπειτ᾽ ἀνὰ νῆσον ἀπέστιχε δῖα θεάων,143,12,12.143,3378.9106173768237,3.8491137831070192,6.726606728039819,88299.63595687109,88857.01249025366
5901,αὐτὰρ ἐγὼν ἐπὶ νῆα κιὼν ὤτρυνον ἑταίρους,144,12,12.144,431.0982501483182,4.400206792180459,6.192249472939916,15937.4177168871,16222.613051811844
5902,αὐτούς τ᾽ ἀμβαίνειν ἀνά τε πρυμνήσια λῦσαι,145,12,12.145,560.6730561345779,3.6025658080828133,7.433434357989573,6856.489510859364,7349.887474906857
5903,οἱ δ᾽ αἶψ᾽ εἴσβαινον καὶ ἐπὶ κληῖσι καθῖζον,146,12,12.146,378.4405238627216,2.7433941439802574,6.052525502330701,389072.7327446029,389430.4902286543
5904,ἑξῆς δ᾽ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς,147,12,12.147,405.1371405852682,7.310579216783293,8.006492664948137,17558.984503014366,17885.386838959184
5905,ἡμῖν δ᾽ αὖ κατόπισθε νεὸς κυανοπρῴροιο,148,12,12.148,431.15422282033995,5.8583268878716055,7.36273813001158,1428.293954615266,1779.305314653627
5906,ἴκμενον οὖρον ἵει πλησίστιον ἐσθλὸν ἑταῖρον,149,12,12.149,2005.273578335282,7.457182690975169,8.441332209636107,21673.448850594155,22911.973055824285
5907,κίρκη ἐυπλόκαμος  δεινὴ θεὸς αὐδήεσσα,150,12,12.15,830.3945778265013,6.290747805968298,7.657569914850663,4430367.814047327,4430824.522111582
5908,αὐτίκα δ᾽ ὅπλα ἕκαστα πονησάμενοι κατὰ νῆα,151,12,12.151,757.3582284161428,4.892233333513632,6.9599269111625475,8550.997622154753,9138.120535199927
5909,ἥμεθα τὴν δ᾽ ἄνεμός τε κυβερνήτης τ᾽ ἴθυνε,152,12,12.152,825.8927374369555,3.6025658080828133,7.285959490316352,12323.522675123626,12876.126557093874
5910,δὴ τότ᾽ ἐγὼν ἑτάροισι μετηύδων ἀχνύμενος κῆρ,153,12,12.153,1574.1695866529005,4.507218835876758,7.045560724174975,4389.523822759034,5007.064858602256
5911,ὦ φίλοι οὐ γὰρ χρὴ ἕνα ἴδμεναι οὐδὲ δύ᾽ οἴους,154,12,12.154,6415.74280339384,4.370936409880346,7.0664199639675696,27300.443666936204,27782.92602442388
5912,θέσφαθ᾽ ἅ μοι κίρκη μυθήσατο  δῖα θεάων,155,12,12.155,3618.3991789421334,4.347182323872239,7.14096756697127,510191.8836794353,510724.59415780933
5913,ἀλλ᾽ ἐρέω μὲν ἐγών ἵνα εἰδότες ἤ κε θάνωμεν,156,12,12.156,59865.107790613554,3.8491137831070192,6.712871266629774,34634.456250642135,37781.71197395643
5914,ἤ κεν ἀλευάμενοι θάνατον καὶ κῆρα φύγοιμεν,157,12,12.157,1090.7607462326096,2.7433941439802574,6.886859090415726,430.28785184467654,1197.7692555413932
5915,σειρήνων μὲν πρῶτον ἀνώγει θεσπεσιάων,158,12,12.158,19981.390777566023,3.8491137831070192,7.284877351518941,16248.871147536398,17656.314546044745
5916,φθόγγον ἀλεύασθαι καὶ λειμῶν᾽ ἀνθεμόεντα,159,12,12.159,30850.14594308587,2.7433941439802574,7.91247781635293,56434.723681385774,57132.85586162761
5917,οἶον ἔμ᾽ ἠνώγει ὄπ᾽ ἀκουέμεν ἀλλά με δεσμῷ,160,12,12.16,27501.491026162268,5.404409396377494,7.6524640359704525,27675.26984812798,28924.50911724631
5918,δήσατ᾽ ἐν ἀργαλέῳ ὄφρ᾽ ἔμπεδον αὐτόθι μίμνω,161,12,12.161,1294.4831776779315,3.9832567342053977,7.776218716717819,10711.396176352258,11493.719522848742
5919,ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ᾽ αὐτοῦ πείρατ᾽ ἀνήφθω,162,12,12.162,2208546.0619119788,3.9832567342053977,7.226248049280167,1160063.8475348966,1160752.9851315403
5920,εἰ δέ κε λίσσωμαι ὑμέας λῦσαί τε κελεύω,163,12,12.163,108013.413956245,3.6025658080828133,6.838439000020922,967596.0301395094,970739.6913227886
5921,ὑμεῖς δὲ πλεόνεσσι τότ᾽ ἐν δεσμοῖσι πιέζειν,164,12,12.164,3187.9697290636313,3.369880411378481,6.857552970167186,24887.050200990663,26050.2172937612
5922,ἦ τοι ἐγὼ τὰ ἕκαστα λέγων ἑτάροισι πίφαυσκον,165,12,12.165,21690.405121153035,4.308051900096474,6.836304998185382,2500.3980878758384,3287.5975406310417
5923,τόφρα δὲ καρπαλίμως ἐξίκετο νηῦς ἐυεργὴς,166,12,12.166,60203.043053602036,3.369880411378481,7.406152270453345,93289.54849314017,94363.63255876565
5924,νῆσον σειρήνοιιν ἔπειγε γὰρ οὖρος ἀπήμων,167,12,12.167,352112.793361168,4.370936409880346,7.8708791233501,1025433.2882141377,1029327.8706433905
5925,αὐτίκ᾽ ἔπειτ᾽ ἄνεμος μὲν ἐπαύσατο ἠδὲ γαλήνη,168,12,12.168,2203.4770188686116,3.8491137831070192,6.841555565575341,48426.80367594315,49540.17680012657
5926,ἔπλετο νηνεμίη κοίμησε δὲ κύματα δαίμων,169,12,12.169,1627.3718929964944,3.369880411378481,7.448524626850717,26657.199568273918,27650.2187335285
5927,ἀνστάντες δ᾽ ἕταροι νεὸς ἱστία μηρύσαντο,170,12,12.17,48128.65952718499,7.357099232418186,8.249870953627106,29608.813113452172,30723.917751020665
5928,καὶ τὰ μὲν ἐν νηὶ γλαφυρῇ θέσαν οἱ δ᾽ ἐπ᾽ ἐρετμὰ,171,12,12.171,11099.931400004234,2.7433941439802574,5.787344575870314,71697.4849961045,72852.75936242582
5929,ἑζόμενοι λεύκαινον ὕδωρ ξεστῇς ἐλάτῃσιν,172,12,12.172,1266580.5373070063,6.59495918037129,8.744821809291903,40602.09057627946,41511.71295080317
5930,αὐτὰρ ἐγὼ κηροῖο μέγαν τροχὸν ὀξέι χαλκῷ,173,12,12.173,9203.419689381459,4.400206792180459,7.164413509145072,122576.70461357098,123184.34050490985
5931,τυτθὰ διατμήξας χερσὶ στιβαρῇσι πίεζον,174,12,12.174,16721.77257038475,6.967634465656463,8.720861569329381,159734.30441534394,160258.47812804335
5932,αἶψα δ᾽ ἰαίνετο κηρός  ἐπεὶ κέλετο μεγάλη ἲς,175,12,12.175,70658.77095945514,4.649049031315976,8.033004656872311,573163.3666332264,575422.7857466245
5933,ἠελίου τ᾽ αὐγὴ ὑπεριονίδαο ἄνακτος,176,12,12.176,135999.51144881485,6.875261145525448,8.725518081400583,123413.87436572202,125111.49574372868
5934,ἑξείης δ᾽ ἑτάροισιν ἐπ᾽ οὔατα πᾶσιν ἄλειψα,177,12,12.177,4862.592756646645,5.24833007564383,7.47314564112133,4239.187380376237,5723.717416561604
5935,οἱ δ᾽ ἐν νηί μ᾽ ἔδησαν ὁμοῦ χεῖράς τε πόδας τε,178,12,12.178,10323.232099014283,3.6025658080828133,6.12011555987856,33988.64079765158,35406.185580156816
5936,ὀρθὸν ἐν ἱστοπέδῃ ἐκ δ᾽ αὐτοῦ πείρατ᾽ ἀνῆπτον,179,12,12.179,2340453.7032183167,3.9832567342053977,7.284171636152761,1099703.4332867197,1100508.2221909484
5937,αὐτοὶ δ᾽ ἑζόμενοι πολιὴν ἅλα τύπτον ἐρετμοῖς,180,12,12.18,475.3884295528995,6.818102731685499,7.755813098818758,6127.628067972414,6513.818227139546
5938,ἀλλ᾽ ὅτε τόσσον ἀπῆμεν ὅσον τε γέγωνε βοήσας,181,12,12.181,1148.4797579808037,3.6025658080828133,6.935111773235267,61047.604231097015,61919.445442821896
5939,ῥίμφα διώκοντες τὰς δ᾽ οὐ λάθεν ὠκύαλος νηῦς,182,12,12.182,11726.273705559484,4.876168731009825,7.98284786913058,138786.3608571442,140369.98418346266
5940,ἐγγύθεν ὀρνυμένη λιγυρὴν δ᾽ ἔντυνον ἀοιδήν,183,12,12.183,401297.54059633677,7.7625643405263505,9.136034313395772,13752.057953543796,15697.064677676231
5941,δεῦρ᾽ ἄγ᾽ ἰών πολύαιν᾽ ὀδυσεῦ μέγα κῦδος ἀχαιῶν,184,12,12.184,12351.78506878778,5.692091468829275,7.6456797956547415,831.9781004795066,1586.5276456468212
5942,νῆα κατάστησον  ἵνα νωιτέρην ὄπ ἀκούσῃς,185,12,12.185,10243612.095653648,5.7964514841535175,8.100039589201826,75241966.5496158,75244606.56143476
5943,οὐ γάρ πώ τις τῇδε παρήλασε νηὶ μελαίνῃ,186,12,12.186,17103.261284681885,4.876168731009825,6.84409816007942,35303.56179930473,36036.30491067807
5944,πρίν γ᾽ ἡμέων μελίγηρυν ἀπὸ στομάτων ὄπ᾽ ἀκοῦσαι,187,12,12.187,2120067.0476690107,5.89076216362476,8.295797533024368,924157.0813996455,925229.8789020199
5945,ἀλλ᾽ ὅ γε τερψάμενος νεῖται καὶ πλείονα εἰδώς,188,12,12.188,21866.65041870224,2.7433941439802574,6.828412831895156,28030.551880308307,30041.19333070348
5946,ἴδμεν γάρ τοι πάνθ᾽ ὅσ᾽ ἐνὶ τροίῃ εὐρείῃ,189,12,12.189,4406.943902708697,4.308051900096474,6.9153047117721815,1777.6970269848248,3802.6224632873127
5947,ἀργεῖοι τρῶές τε θεῶν ἰότητι μόγησαν,190,12,12.19,793.0905134474672,3.6025658080828133,7.46175086412214,2495.9528007461436,3063.3422662156754
5948,ἴδμεν δ᾽ ὅσσα γένηται ἐπὶ χθονὶ πουλυβοτείρῃ,191,12,12.191,1627.344047605189,4.450979117553882,7.386282892373053,-214.0193660383162,762.5834627786904
5949,ὣς φάσαν ἱεῖσαι ὄπα κάλλιμον αὐτὰρ ἐμὸν κῆρ,192,12,12.192,67464.19703627111,4.121225831181414,7.313003576696434,29814.624114031692,32867.309031840916
5950,ἤθελ᾽ ἀκουέμεναι λῦσαί τ᾽ ἐκέλευον ἑταίρους,193,12,12.193,1837.3909101629624,6.34117865959519,8.346611448347886,6091.2671700692845,6594.2798577765525
5951,ὀφρύσι νευστάζων οἱ δὲ προπεσόντες ἔρεσσον,194,12,12.194,3013.333402548997,3.369880411378481,7.14344562994926,315875.2817797436,317266.2010804787
5952,αὐτίκα δ᾽ ἀνστάντες περιμήδης εὐρύλοχός τε,195,12,12.195,830.765904453572,3.6025658080828133,7.434819492829419,8994.250486784218,9564.079998843958
5953,πλείοσί μ᾽ ἐν δεσμοῖσι δέον μᾶλλόν τε πίεζον,196,12,12.196,130504.94727223122,3.6025658080828133,7.745521783616014,2074946.9673871093,2077075.077971914
5954,αὐτὰρ ἐπεὶ δὴ τάς γε παρήλασαν οὐδ᾽ ἔτ᾽ ἔπειτα,197,12,12.197,8006.486368427576,4.400206792180459,5.9932551749609715,778.7069996699248,1367.187222307915
5955,φθογγῆς σειρήνων ἠκούομεν οὐδέ τ᾽ ἀοιδῆς,198,12,12.198,104005.87320667296,5.231137675103457,8.44649083393636,49839.89568948067,50432.54515118184
5956,αἶψ᾽ ἀπὸ κηρὸν ἕλοντο ἐμοὶ ἐρίηρες ἑταῖροι,199,12,12.199,27177.379494696317,5.89076216362476,7.333342873784758,14778.081527801362,15627.463641105842
5957,ὅν σφιν ἐπ᾽ ὠσὶν ἄλειψ᾽  ἐμέ τ᾽ ἐκ δεσμῶν ἀνέλυσαν,200,12,12.2,2415761.900326141,4.9944498986814905,7.885535550756891,2208888.6312803077,2210089.366795904
5958,ἀλλ᾽ ὅτε δὴ τὴν νῆσον ἐλείπομεν αὐτίκ᾽ ἔπειτα,201,12,12.201,502.8019833817861,4.3103117880639115,5.922745712511139,25535.073413301805,25879.334379456228
5959,καπνὸν καὶ μέγα κῦμα ἴδον καὶ δοῦπον ἄκουσα,202,12,12.202,2322.210679751508,2.7433941439802574,6.353470660309249,7348.21634410877,8250.858324930006
5960,τῶν δ᾽ ἄρα δεισάντων ἐκ χειρῶν ἔπτατ᾽ ἐρετμά,203,12,12.203,4374.547552025502,4.829467637963845,7.20719918858107,55039.64327027589,57428.87423871436
5961,βόμβησαν δ᾽ ἄρα πάντα κατὰ ῥόον ἔσχετο δ᾽ αὐτοῦ,204,12,12.204,754.4816839078602,4.829467637963845,6.758213441926196,451.11250868414413,1050.3444591504633
5962,νηῦς  ἐπεὶ οὐκέτ᾽ ἐρετμὰ προήκεα χερσὶν ἔπειγον,205,12,12.205,56463.50814176395,4.649049031315976,7.747078942556578,462874.26115928177,463951.18186842854
5963,αὐτὰρ ἐγὼ διὰ νηὸς ἰὼν ὤτρυνον ἑταίρους,206,12,12.206,431.0395751154333,4.400206792180459,6.288528169980432,47406.57708898384,47672.43911699195
5964,μειλιχίοις ἐπέεσσι παρασταδὸν ἄνδρα ἕκαστον,207,12,12.207,338.7093512159897,6.9051141086751295,7.8319521709983375,-27.450307630966222,269.7971269799769
5965, ὦ φίλοι οὐ γάρ πώ τι κακῶν ἀδαήμονές εἰμεν,208,12,12.208,2303.506649593128,4.876168731009825,6.905782783258342,1399.0222472112384,2095.939106069539
5966,οὐ μὲν δὴ τόδε μεῖζον ἕπει κακόν ἢ ὅτε κύκλωψ,209,12,12.209,36682.447082947685,3.8491137831070192,6.450472849184142,131139.10921160397,132945.1973295767
5967,εἴλει ἐνὶ σπῆι γλαφυρῷ κρατερῆφι βίηφιν,210,12,12.21,1026.0608983322602,4.661828757962375,8.311257057557684,9282.584457244258,9715.789563937824
5968,ἀλλὰ καὶ ἔνθεν ἐμῇ ἀρετῇ βουλῇ τε νόῳ τε,211,12,12.211,14826.542900289227,2.7433941439802574,6.202260805035094,46662.83069391566,47564.82370963066
5969,ἐκφύγομεν καί που τῶνδε μνήσεσθαι ὀίω,212,12,12.212,16357.484108751654,5.012549940325108,7.94480305946388,262982.2897603866,265786.5614600731
5970,νῦν δ᾽ ἄγεθ᾽ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες,213,12,12.213,1237.252578297594,4.880160752279362,6.354296656430895,-446.5969488385165,300.6181163290055
5971,ὑμεῖς μὲν κώπῃσιν ἁλὸς ῥηγμῖνα βαθεῖαν,214,12,12.214,360591.4124689308,3.8491137831070192,7.929545236348756,73200.9794881457,75273.66564037277
5972,τύπτετε κληίδεσσιν ἐφήμενοι  αἴ κέ ποθι ζεὺς,215,12,12.215,78549.43503300379,6.138941793100294,8.010323819186159,428534.99073486443,430596.87620887416
5973,δώῃ τόνδε γ᾽ ὄλεθρον ὑπεκφυγέειν καὶ ἀλύξαι,216,12,12.216,20902.81802345736,2.7433941439802574,7.503728054882825,2109.1127133815035,2946.682862449133
5974,σοὶ δέ κυβερνῆθ᾽ ὧδ᾽ ἐπιτέλλομαι ἀλλ᾽ ἐνὶ θυμῷ,217,12,12.217,9956.786749929612,4.089886860988695,6.426610036396388,8296.55507062636,8821.160048566871
5975,βάλλευ ἐπεὶ νηὸς γλαφυρῆς οἰήια νωμᾷς,218,12,12.218,502716.3795669035,4.649049031315976,7.970518623476036,8113603.661003552,8114630.893811373
5976,τούτου μὲν καπνοῦ καὶ κύματος ἐκτὸς ἔεργε,219,12,12.219,8215.860555470423,2.7433941439802574,7.219965789265858,5476.7201999695235,8169.569828395516
5977,νῆα  σὺ δὲ σκοπέλου ἐπιμαίεο μή σε λάθῃσι,220,12,12.22,671746.4301428085,3.369880411378481,6.785530813033553,2484928.6918603317,2490372.1179513643
5978,κεῖσ᾽ ἐξορμήσασα καὶ ἐς κακὸν ἄμμε βάλῃσθα,221,12,12.221,164753.4036519843,2.7433941439802574,7.22345394215384,182245.23441103526,185918.68939175032
5979,ὣς ἐφάμην οἱ δ᾽ ὦκα ἐμοῖς ἐπέεσσι πίθοντο,222,12,12.222,614.872969983292,3.9527322759947516,6.508534646942311,9296.852978242,9767.351504231836
5980,σκύλλην δ᾽ οὐκέτ᾽ ἐμυθεόμην ἄπρηκτον ἀνίην,223,12,12.223,14375.985626448803,7.693571469039399,8.866048970005968,290243.8851601046,292200.6624114649
5981,μή πώς μοι δείσαντες ἀπολλήξειαν ἑταῖροι,224,12,12.224,1714.8817617417353,4.347182323872239,7.025848217954054,2925.5291564078166,3694.058870161011
5982,εἰρεσίης  ἐντὸς δὲ πυκάζοιεν σφέας αὐτούς,225,12,12.225,380570.1047196334,3.369880411378481,7.766918828790035,1596671.3368144329,1600382.7397536803
5983,καὶ τότε δὴ κίρκης μὲν ἐφημοσύνης ἀλεγεινῆς,226,12,12.226,1637.3042567481948,2.7433941439802574,6.080845164130902,7228.743903556316,7924.218532137277
5984,λανθανόμην ἐπεὶ οὔ τί μ᾽ ἀνώγει θωρήσσεσθαι,227,12,12.227,9488.150779852731,4.649049031315976,7.043541229598607,14570.970669077964,15219.062005985948
5985,αὐτὰρ ἐγὼ καταδὺς κλυτὰ τεύχεα καὶ δύο δοῦρε,228,12,12.228,2797.9039375963184,2.7433941439802574,6.68842414761027,2632.2875238282186,3298.837541221738
5986,μάκρ᾽ ἐν χερσὶν ἑλὼν εἰς ἴκρια νηὸς ἔβαινον,229,12,12.229,21826.34850402119,3.9832567342053977,7.138686447278932,4451.541997826977,5039.486533029508
5987,πρῴρης ἔνθεν γάρ μιν ἐδέγμην πρῶτα φανεῖσθαι,230,12,12.23,63382.193695174545,4.671521887168035,7.477736096726566,530765.1439194251,533849.6200452466
5988,σκύλλην πετραίην ἥ μοι φέρε πῆμ᾽ ἑτάροισιν,231,12,12.231,20430.019921203657,4.347182323872239,7.807919323118274,1442827.68752315,1444944.5241344718
5989,οὐδέ πῃ ἀθρῆσαι δυνάμην ἔκαμον δέ μοι ὄσσε,232,12,12.232,111881.17970843094,4.089886860988695,7.2437076932280995,51094.27257398084,53196.15400766497
5990,πάντῃ παπταίνοντι πρὸς ἠεροειδέα πέτρην,233,12,12.233,15128.918100597288,5.549591406221992,8.335087832689288,9657.252071405017,11360.227400554306
5991,ἡμεῖς μὲν στεινωπὸν ἀνεπλέομεν γοόωντες,234,12,12.234,156087.74530277436,3.8491137831070192,7.913899286444661,116252.05443087665,117666.91221832353
5992,ἔνθεν μὲν σκύλλη  ἑτέρωθι δὲ δῖα χάρυβδις,235,12,12.235,197762.35388266243,3.369880411378481,6.866491162045425,12830832.081031619,12831714.377516987
5993,δεινὸν ἀνερροίβδησε θαλάσσης ἁλμυρὸν ὕδωρ,236,12,12.236,28508.194295911697,6.358570402307059,7.692932490860095,1431524.5063524477,1431770.6506593751
5994,ἦ τοι ὅτ᾽ ἐξεμέσειε λέβης ὣς ἐν πυρὶ πολλῷ,237,12,12.237,834495.0008492172,3.9832567342053977,6.90743658605074,276614.31076916587,280922.53048787935
5995,πᾶσ᾽ ἀναμορμύρεσκε κυκωμένη ὑψόσε δ᾽ ἄχνη,238,12,12.238,63765589.34823007,9.3030093814735,9.546288446338398,1334243.7319800323,1335741.3628357493
5996,ἄκροισι σκοπέλοισιν ἐπ᾽ ἀμφοτέροισιν ἔπιπτεν,239,12,12.239,19350.389586471192,5.24833007564383,8.458093712948486,12279.196975692974,13040.39637171387
5997,ἀλλ᾽ ὅτ᾽ ἀναβρόξειε θαλάσσης ἁλμυρὸν ὕδωρ,240,12,12.24,1525.9863919185316,4.3103117880639115,7.008662349775794,404599.62183720723,404941.3827314361
5998,πᾶσ᾽ ἔντοσθε φάνεσκε κυκωμένη ἀμφὶ δὲ πέτρη,241,12,12.241,62282.813184855884,3.369880411378481,7.609201054720046,35421.327307164494,36855.51214566114
5999,δεινὸν ἐβεβρύχει ὑπένερθε δὲ γαῖα φάνεσκε,242,12,12.242,443657.77296392136,3.369880411378481,7.838241822783406,125124.3080089882,126906.79803022469
6000,ψάμμῳ κυανέη τοὺς δὲ χλωρὸν δέος ᾕρει,243,12,12.243,41173.46280883609,3.369880411378481,7.595736406399162,63410.91978647337,63920.927946599906
6001,ἡμεῖς μὲν πρὸς τὴν ἴδομεν δείσαντες ὄλεθρον,244,12,12.244,3987.8924332857678,3.8491137831070192,6.574812509213217,2455.5616723327776,3860.730952776553
6002,τόφρα δέ μοι σκύλλη γλαφυρῆς ἐκ νηὸς ἑταίρους,245,12,12.245,2140.831479040907,4.089886860988695,6.210367237700849,36411.004962504005,36729.51023149485
6003,ἓξ ἕλεθ᾽ οἳ χερσίν τε βίηφί τε φέρτατοι ἦσαν,246,12,12.246,35254.64678038681,3.6025658080828133,7.1958927949912095,27444.03652752671,28897.790708441407
6004,σκεψάμενος δ᾽ ἐς νῆα θοὴν ἅμα καὶ μεθ᾽ ἑταίρους,247,12,12.247,2177.7057304759865,2.7433941439802574,6.313553324931992,6087.546069832478,6710.053675131227
6005,ἤδη τῶν ἐνόησα πόδας καὶ χεῖρας ὕπερθεν,248,12,12.248,4090.6556536169564,2.7433941439802574,6.366560786331498,611.1304890132619,1907.6392246446294
6006,ὑψόσ᾽ ἀειρομένων ἐμὲ δὲ φθέγγοντο καλεῦντες,249,12,12.249,2644.933034550197,3.369880411378481,7.644146780040089,41502.42322059601,42697.97253556985
